Num	X.1	X	N	gene	beta	pval	varexp
8515	8515	gene109022	8515	Fancb	-0.0508367458567653	0.246782994071591	0.442583841886209
8516	8516	gene109023	8516	Fancc	0.325481148655485	0.45316858447134	0.134829173299896
8517	8517	gene109024	8517	Fancd2	-0.0585566294382739	0.899648029909618	0.0234556269341363
8518	8518	gene109025	8518	Fancd2os	0.00580232637253781	1	0
8519	8519	gene109026	8519	Fance	0.39520022505089	0.90308287012497	0.0309523206701801
8520	8520	gene109027	8520	Fancf	-0.0463936301519288	1	4.68845851506923e-19
8521	8521	gene109028	8521	Fancg	-0.510920703223996	0.90416622037373	0.0458845724111019
8522	8522	gene109029	8522	Fanci	0.163139078352787	0.0124547660256833	0.618271409604148
8523	8523	gene109030	8523	Fancl	-0.0933520796725913	0.121487188629173	0.491378366284937
8524	8524	gene109031	8524	Fancm	-0.621819975569765	0.0409640717207031	0.414062999261371
8525	8525	gene109032	8525	Fank1	-0.00884411547087648	0.397251790462794	0.248501361201207
8526	8526	gene109033	8526	Fap	0.0439392815535395	0.0791938652554515	0.4492823574503
8527	8527	gene109034	8527	Far1	-5.76945145657265	1.62238788826037e-07	0.893878151094133
8528	8528	gene109035	8528	Far1os	-0.0166759846331837	0.437294021198134	0.137366310788161
8529	8529	gene109036	8529	Far2	-0.201453168657835	0.0620549000051186	0.361489548815699
8530	8530	gene109037	8530	Far2os1	0.00144249370922296	0.760372820035451	0.0593004203588928
8531	8531	gene109039	8531	Farp1	-1.38854619260527	1	0
8532	8532	gene109040	8532	Farp2	-0.380809300972057	0.613294153757533	0.10492924854976
8533	8533	gene109041	8533	Fars2	-0.296607969623168	0.00958123406709621	0.522850742497661
8534	8534	gene109042	8534	Farsa	1.23915071667572	0.0794577812331826	0.395800383995664
8535	8535	gene109043	8535	Farsb	4.09557497941511	0.000463562203090941	0.812832606917025
8536	8536	gene109044	8536	Fas	3.10211120550748	0.325349477074333	0.208538670678381
8537	8537	gene109045	8537	Fasl	-21.0370318831123	0.00248267385202988	0.598658592725635
8538	8538	gene109046	8538	Fasn	-0.728381937801601	0.442316865426608	0.142042213096658
8539	8539	gene109047	8539	Fastk	0.829590545997154	0.179525627229355	0.269567044721934
8540	8540	gene109048	8540	Fastkd1	0.739073101541965	0.000113579176795039	0.697915441655429
8541	8541	gene109049	8541	Fastkd2	1.21582593643611	0.447033073711391	0.238093019218305
8542	8542	gene109050	8542	Fastkd3	0.171112688525318	0.0330213861144536	0.658189879469571
8543	8543	gene109051	8543	Fastkd5	0.477863525552638	0.159673241308525	0.247482641643518
8544	8544	gene109052	8544	Fat1	-0.00311906697071823	1	0
8545	8545	gene109053	8545	Fat2	-0.0469737854404315	0.599067419810714	0.262071570172362
8546	8546	gene109054	8546	Fat3	-0.112303065807641	1	0
8547	8547	gene109055	8547	Fat4	-0.126004853604718	0.908274504215747	0.0185134612671408
8548	8548	gene109056	8548	Fate1	0.000719428944941392	0.580323189044261	0.0923078543576796
8549	8549	gene109057	8549	Fau	2.62843469656134	3.02784449404074e-16	0.986540037191923
8550	8550	gene109058	8550	Fau-ps1	-0.00269588464934483	1	0
8551	8551	gene109059	8551	Fau-ps2	-0.0276695797103325	0.999999904884748	0
8552	8552	gene109060	8552	Faxc	0.00326647314679963	0.856242967878462	0.0372650978913219
8553	8553	gene109061	8553	Fbf1	-0.126010812245853	0.765688866236154	0.0642075704436692
8554	8554	gene109062	8554	Fbh1	-1.09216648542184	1	0
8555	8555	gene109063	8555	Fbl	0.606933577009857	0.0163267784600676	0.448364100915343
8556	8556	gene109065	8556	Fblim1	-0.0505052881835514	0.0503667223491525	0.581667618578631
8557	8557	gene109067	8557	Fbln1	0.400922565091119	1	0
8558	8558	gene109068	8558	Fbln2	0.0242322691311922	0.0623667539160297	0.584169692334606
8559	8559	gene109069	8559	Fbln5	-0.0687540219103537	1	0
8560	8560	gene109070	8560	Fbln7	-0.0290695598629903	0.51666943685947	0.140333309106676
8561	8561	gene109071	8561	Fbn1	-0.000732582728210783	0.549589582153584	0.113582658536729
8562	8562	gene109072	8562	Fbn2	-0.0960504820624094	0.0116668241758818	0.470406402743584
8563	8563	gene109073	8563	Fbp1	-0.00119502711641222	0.288483887907723	0.184610293618864
8564	8564	gene109074	8564	Fbp2	-0.0232139788820289	0.804283388053602	0.0474585014965698
8565	8565	gene109075	8565	Fbrs	0.32340569026395	0.999999865486721	0
8566	8566	gene109076	8566	Fbrsl1	0.244643977193045	1	0
8567	8567	gene109077	8567	Fbxl12	1.31807954943536	0.0410551762748189	0.412677431199683
8568	8568	gene109078	8568	Fbxl12os	0.270415569351728	0.635885720008417	0.106098917608165
8569	8569	gene109079	8569	Fbxl13	0.0387189933640133	0.338541128844648	0.164856250264081
8570	8570	gene109080	8570	Fbxl14	0.220364059671278	0.000203284275616563	0.685615162225726
8571	8571	gene109081	8571	Fbxl15	-0.194290345968571	0.146984454314817	0.297518932896577
8572	8572	gene109082	8572	Fbxl16	-0.0107028044531483	1	0
8573	8573	gene109083	8573	Fbxl17	-0.763706260941622	0.136029134801922	0.27786335651155
8574	8574	gene109084	8574	Fbxl18	-0.791986976042533	0.00119460840927894	0.603648317008361
8575	8575	gene109085	8575	Fbxl19	-0.0804969449446191	0.20957044488789	0.247603222699547
8576	8576	gene109086	8576	Fbxl2	-2.78103447268644	2.08418812861863e-05	0.791594913089597
8577	8577	gene109087	8577	Fbxl20	-0.365379265034574	0.127190986050677	0.285177252530518
8578	8578	gene109088	8578	Fbxl21	0.0825646657815527	0.000594283565984011	0.637398196400495
8579	8579	gene109089	8579	Fbxl22	-0.00596820133919412	0.999999865486721	0
8580	8580	gene109090	8580	Fbxl3	1.20698670432967	3.20218144928573e-05	0.739214621175433
8581	8581	gene109091	8581	Fbxl4	0.25011339984535	0.0975671179171398	0.509502124836008
8582	8582	gene109092	8582	Fbxl5	0.731884918904078	0.777991559995305	0.0745215753510806
8583	8583	gene109093	8583	Fbxl6	0.743882539188533	0.0625476116481205	0.345577904504286
8584	8584	gene109094	8584	Fbxl7	-0.0407769362710871	0.970839604921566	0.00650442498821898
8585	8585	gene109095	8585	Fbxl8	-0.690278142038796	0.315129161820508	0.190368881110607
8586	8586	gene109096	8586	Fbxo10	0.361126832612566	0.0557626724239927	0.385457342842712
8587	8587	gene109097	8587	Fbxo11	1.71357143949743	2.44268120044214e-07	0.883054100867064
8588	8588	gene109098	8588	Fbxo15	-0.0785129337204	0.164986516546256	0.308561320766356
8589	8589	gene109099	8589	Fbxo16	-0.0211327559333384	0.889502894526847	0.0242469158022865
8590	8590	gene109100	8590	Fbxo17	-0.425815042041862	1.93480354199368e-05	0.846665111707132
8591	8591	gene109101	8591	Fbxo2	0.000731502114119723	0.0702676252415986	0.600731302267126
8592	8592	gene109102	8592	Fbxo21	1.25481945329886	0.12988335474902	0.348948596983638
8593	8593	gene109103	8593	Fbxo22	-3.52235093709446	0.550936867550181	0.115332058815008
8594	8594	gene109104	8594	Fbxo24	0.0156320585857517	0.695576312101127	0.0876089191350679
8595	8595	gene109105	8595	Fbxo25	-0.404388553939348	0.0286108111350269	0.581574969439949
8596	8596	gene109106	8596	Fbxo27	0.144031455290814	0.00041567807077339	0.669664899941761
8597	8597	gene109107	8597	Fbxo28	-0.686590346556769	0.000413454594799301	0.714351399810316
8598	8598	gene109108	8598	Fbxo3	-0.247272002488126	0.0012176927599264	0.604320711900308
8599	8599	gene109109	8599	Fbxo30	-1.73384401627788	0.999999865486721	0
8600	8600	gene109110	8600	Fbxo31	-0.404840253660563	0.611791273540917	0.0876215121526006
8601	8601	gene109111	8601	Fbxo32	0.461563072262711	0.156452736417671	0.390862431467609
8602	8602	gene109112	8602	Fbxo33	0.396748463637061	0.000326374861945387	0.693267062517351
8603	8603	gene109113	8603	Fbxo34	-0.0808905168845233	0.0172551734729801	0.440319021098213
8604	8604	gene109114	8604	Fbxo36	0.0449505820140535	0.999999865486721	0
8605	8605	gene109115	8605	Fbxo38	-0.0805919669304724	0.81820769534095	0.0596405353979813
8606	8606	gene109116	8606	Fbxo39	0.0258785975219291	0.000618880330880847	0.810780961402308
8607	8607	gene109117	8607	Fbxo4	-0.669698068084969	0.00318378500245559	0.555543556019804
8608	8608	gene109118	8608	Fbxo40	-0.100978087509083	0.294026194772553	0.180615348522752
8609	8609	gene109119	8609	Fbxo41	-0.0489425483133734	1	0
8610	8610	gene109120	8610	Fbxo42	-1.04522564900969	0.136590717614295	0.416169534979386
8611	8611	gene109121	8611	Fbxo43	-0.0056575282754077	1	0
8612	8612	gene109122	8612	Fbxo44	0.119027618078951	0.0433032076292209	0.405200665975238
8613	8613	gene109123	8613	Fbxo45	0.202568069858362	0.000669216324748415	0.678298003906385
8614	8614	gene109124	8614	Fbxo46	-0.418736263003225	0.141819291025194	0.301376869563988
8615	8615	gene109125	8615	Fbxo47	0.0164737438809412	0.783323880218853	0.0500368922147886
8616	8616	gene109126	8616	Fbxo48	-0.0942702623072865	0.999999904884748	0
8617	8617	gene109127	8617	Fbxo5	0.337970097060908	0.0691488347131473	0.518783338029983
8618	8618	gene109128	8618	Fbxo6	0.595732851197646	5.96098534105881e-07	0.854081176003401
8619	8619	gene109129	8619	Fbxo7	0.655737433367324	0.00747422661950827	0.581560339644502
8620	8620	gene109130	8620	Fbxo8	-0.564287994240937	1	0
8621	8621	gene109131	8621	Fbxo9	-0.404550442345202	0.00963658572580811	0.573904260956464
8622	8622	gene109132	8622	Fbxw10	0.161568713680542	1	0
8623	8623	gene109133	8623	Fbxw11	-2.10716270416734	0.0351694834164123	0.49982654864324
8624	8624	gene109134	8624	Fbxw13	-0.00105884271167731	0.999999932743361	0
8625	8625	gene109135	8625	Fbxw14	-0.00866007086255798	1	0
8626	8626	gene109136	8626	Fbxw15	-0.02033343512739	1	0
8627	8627	gene109137	8627	Fbxw16	-0.0107046099014393	1	0
8628	8628	gene109138	8628	Fbxw17	-0.1891757234738	0.0831732321427364	0.308209306819355
8629	8629	gene109139	8629	Fbxw18	-0.0148385415093555	1	0
8630	8630	gene109140	8630	Fbxw19	-0.0313803901798445	0.936434303094199	0.0134786063981614
8631	8631	gene109141	8631	Fbxw2	-0.63461215995923	0.0109312353433813	0.491199512325394
8632	8632	gene109142	8632	Fbxw20	-0.0108377308617945	1	0
8633	8633	gene109143	8633	Fbxw21	-0.00770995307645006	1	0
8634	8634	gene109144	8634	Fbxw22	-0.0528478281122102	1	0
8635	8635	gene109145	8635	Fbxw23	0.0021605871100734	1	0
8636	8636	gene109146	8636	Fbxw24	0.000786921420657018	1	0
8637	8637	gene109147	8637	Fbxw25	-0.00730341540317461	1	0
8638	8638	gene109148	8638	Fbxw26	-0.0116097115762145	1	0
8639	8639	gene109149	8639	Fbxw27	-0.0113513516322353	0.794062211258001	0.0456174406194204
8640	8640	gene109150	8640	Fbxw28	0.00139358450500913	1	0
8641	8641	gene109151	8641	Fbxw4	0.402367892593391	0.00572120812053197	0.538944329454856
8642	8642	gene109152	8642	Fbxw5	1.42125022271345	0.000327962796488959	0.66499189539404
8643	8643	gene109153	8643	Fbxw7	-1.57598177713715	3.03231773956735e-06	0.821462321027016
8644	8644	gene109154	8644	Fbxw8	-0.76967307868562	3.21614612563535e-07	0.847510482987084
8645	8645	gene109155	8645	Fbxw9	-0.0651763846674508	0.0316728866203005	0.387841870474897
8646	8646	gene109156	8646	Fcamr	-0.0314902045664341	1	0
8647	8647	gene109157	8647	Fcer1a	-0.0185519761510967	1	0
8648	8648	gene109158	8648	Fcer1g	-99.978680049287	3.41662013164719e-11	0.964915147006076
8649	8649	gene109159	8649	Fcer2a	0.00186589795691286	1	8.32739069028534e-16
8650	8650	gene109160	8650	Fcf1	0.682057363028235	0.187170981671467	0.358472432178166
8651	8651	gene109161	8651	Fcgbp	-0.00523165790915347	0.0325313872990493	0.626629024875698
8652	8652	gene109162	8652	Fcgr1	-0.0979775516457268	9.33120512676511e-12	0.985107921219698
8653	8653	gene109163	8653	Fcgr2b	-5.41389297661496	0.0836439486024236	0.368085517986563
8654	8654	gene109164	8654	Fcgr3	-6.08757812153116	1.03955548974008e-08	0.925910472365579
8655	8655	gene109165	8655	Fcgr4	-0.0706157135872483	9.11141071616653e-08	0.953378629080348
8656	8656	gene109166	8656	Fcgrt	0.511779216687967	2.18578188668789e-10	0.975895764286759
8657	8657	gene109167	8657	Fcho1	-6.84694882514747	1.13707321966016e-07	0.862525548360934
8658	8658	gene109168	8658	Fcho2	-8.08876531412737	1.57017784000404e-12	0.967575319209041
8659	8659	gene109169	8659	Fchsd1	-0.483812942235596	0.0248179211214525	0.563213639227367
8660	8660	gene109170	8660	Fchsd2	4.27561945823924	0.594019668943745	0.18610907673057
8661	8661	gene109171	8661	Fcmr	-0.00453003565613027	1	0
8662	8662	gene109172	8662	Fcna	-0.612721610183239	1.47558089717965e-14	0.993219306514186
8663	8663	gene109173	8663	Fcnaos	0.00932293345191152	0.600275782757671	0.122130826880512
8664	8664	gene109174	8664	Fcnb	-0.0195810849166739	0.98459714617779	0.00672513109491579
8665	8665	gene109175	8665	Fcor	-0.0111467378581507	0.893018955056995	0.022944079642686
8666	8666	gene109176	8666	Fcrl1	0.331666083939487	0.000910128981273393	0.81972548206307
8667	8667	gene109177	8667	Fcrl5	-0.0147597653520797	0.407464292347573	0.319054384113248
8668	8668	gene109178	8668	Fcrl6	-0.601668397067653	0.105873929485152	0.321040249548695
8669	8669	gene109179	8669	Fcrla	-0.00432627625911776	0.999999904884748	0
8670	8670	gene109180	8670	Fcrlb	-0.182178736516018	0.0521056001449751	0.409258334278331
8671	8671	gene109181	8671	Fcrls	-0.067040831248434	0.00230782258043405	0.566118257310064
8672	8672	gene109182	8672	Fcsk	0.159681400581182	1	0
8673	8673	gene109183	8673	Fdft1	0.139121040680773	8.75743510724473e-07	0.852300611759002
8674	8674	gene109184	8674	Fdps	0.950641435702977	0.881466849332663	0.0275513775438663
8675	8675	gene109185	8675	Fdx1	0.552358469104889	0.676596414552966	0.22599377731784
8676	8676	gene109186	8676	Fdx2	0.0112913528405776	1	0
8677	8677	gene109187	8677	Fdxacb1	-0.143369567121726	0.0693700803893396	0.371799655427758
8678	8678	gene109188	8678	Fdxr	-0.0369992150756812	0.000425399420545961	0.662137388824866
8679	8679	gene109189	8679	Fech	0.0332040564907874	0.0967136193614844	0.487639710868862
8680	8680	gene109190	8680	Fem1a	0.914367746962893	0.000159144166478307	0.702884984213603
8681	8681	gene109191	8681	Fem1al	0.00845767067740982	1	1.00406257948367e-17
8682	8682	gene109192	8682	Fem1b	0.976477387385037	0.0318239132249067	0.391005551787382
8683	8683	gene109193	8683	Fem1c	-0.0819123875299111	0.756080786928064	0.0518666221876152
8684	8684	gene109194	8684	Fen1	-0.110698063941436	0.141784733011194	0.302591937307878
8685	8685	gene109195	8685	Fendrr	-0.00955360043846309	0.999999932743361	0
8686	8686	gene109196	8686	Fer	-1.74157212083525	0.00388161516752324	0.608128736824588
8687	8687	gene109197	8687	Fer1l4	-0.00726945908202005	1	8.65329474087488e-19
8688	8688	gene109198	8688	Fer1l5	0.0955354754893499	0.0557295684648114	0.62446960884746
8689	8689	gene109199	8689	Fer1l6	-0.0264028310571643	1	0
8690	8690	gene109200	8690	Ferd3l	-0.00047675527719587	0.0688575692538007	0.603171252560127
8691	8691	gene109201	8691	Fermt1	-0.0502717880864208	1	0
8692	8692	gene109202	8692	Fermt2	0.00729573822930138	0.270757133525378	0.296765751096221
8693	8693	gene109203	8693	Fermt3	12.1977859386834	4.71063779069276e-06	0.831993561547268
8694	8694	gene109204	8694	Fes	-6.81035665688599	2.14628122496184e-05	0.768293995567686
8695	8695	gene109205	8695	Fetub	-0.00100125613164052	1	0
8696	8696	gene109206	8696	Fev	-0.0194312211459732	1	0
8697	8697	gene109207	8697	Fez1	-0.0168471435498417	0.366595260162748	0.212990877993196
8698	8698	gene109208	8698	Fez2	0.95563608092462	0.00761679212278742	0.609297736101727
8699	8699	gene109209	8699	Fezf1	-0.0100350263298499	1	0
8700	8700	gene109210	8700	Fezf2	-0.016002429262471	1	0
8701	8701	gene109211	8701	Ffar1	-0.0879712344349399	1	0
8702	8702	gene109212	8702	Ffar2	0.197875967983737	0.00805976836089286	0.497203406224557
8703	8703	gene109213	8703	Ffar3	0.00350444148508167	0.99999996637168	0
8704	8704	gene109214	8704	Ffar4	-0.0181116833617383	1	0
8705	8705	gene109215	8705	Fga	0.00414030105679213	0.999999904884748	0
8706	8706	gene109216	8706	Fgb	-0.0321698106176769	0.426005211143337	0.163522491595839
8707	8707	gene109217	8707	Fgd1	0.0106789658461339	1	0
8708	8708	gene109218	8708	Fgd2	0.024839494773745	0.0248912499199366	0.673660888419998
8709	8709	gene109219	8709	Fgd3	-0.36088874591529	0.354365739774418	0.175779102304468
8710	8710	gene109220	8710	Fgd4	-0.151171516252007	0.934787848897399	0.0330832453589626
8711	8711	gene109221	8711	Fgd5	-0.187835776728632	0.000799090281273661	0.641406300855419
8712	8712	gene109222	8712	Fgd6	0.00978754831220202	1	0
8713	8713	gene109223	8713	Fgf1	-0.0342781365550818	1	0
8714	8714	gene109224	8714	Fgf10	-0.0769674914912445	1	0
8715	8715	gene109225	8715	Fgf11	0.00620243241977235	1	0
8716	8716	gene109226	8716	Fgf12	-0.0349902089979727	0.799833334445129	0.0437887650580457
8717	8717	gene109227	8717	Fgf13	1.34454030929473	0.112635876953628	0.495104340859318
8718	8718	gene109228	8718	Fgf14	-0.0372765352546645	1	0
8719	8719	gene109229	8719	Fgf15	-0.0270996697135168	1	0
8720	8720	gene109230	8720	Fgf16	0.00481704445032349	0.882381606347997	0.0291652278755631
8721	8721	gene109231	8721	Fgf17	0.0073510809037232	0.520918840551516	0.139374118714218
8722	8722	gene109232	8722	Fgf18	-0.00323853685766221	1	0
8723	8723	gene109233	8723	Fgf2	0.674015635826938	1.80057392929187e-05	0.789249929730329
8724	8724	gene109234	8724	Fgf20	-0.00792885278654449	1	0
8725	8725	gene109235	8725	Fgf21	-0.00287997553792753	1	0
8726	8726	gene109236	8726	Fgf22	0.0234418138831054	0.0715332287902378	0.365361574061533
8727	8727	gene109237	8727	Fgf23	0.00403112669199316	0.192917110599419	0.437575978353049
8728	8728	gene109238	8728	Fgf2os	0.00131807216256273	0.821035745962968	0.0363232331879458
8729	8729	gene109239	8729	Fgf3	0.00435638206178254	0.791604509749756	0.0438983033424849
8730	8730	gene109240	8730	Fgf4	0.0203473934112631	0.358008333685689	0.362223846283114
8731	8731	gene109241	8731	Fgf5	-0.00476375563290361	1	0
8732	8732	gene109242	8732	Fgf6	-0.0389092504957517	1	0
8733	8733	gene109243	8733	Fgf7	-0.0234487389918879	0.567805489496703	0.147035229799192
8734	8734	gene109244	8734	Fgf8	-0.00253046075048552	0.311409484664898	0.178176919982486
8735	8735	gene109245	8735	Fgf9	-0.00924832365191186	1	0
8736	8736	gene109246	8736	Fgfbp1	0.000324562063635899	1	0
8737	8737	gene109247	8737	Fgfbp3	0.245523031752391	0.010476579379781	0.481593156226062
8738	8738	gene109248	8738	Fgfr1	0.0135559989052835	1.80676053602622e-05	0.898413405839316
8739	8739	gene109249	8739	Fgfr1op	0.486230407367874	0.0934956033865593	0.478743298323493
8740	8740	gene109250	8740	Fgfr1op2	0.270933807452658	1.8166904179089e-07	0.952269966462428
8741	8741	gene109251	8741	Fgfr2	-0.0421601192020756	1	0
8742	8742	gene109252	8742	Fgfr3	0.0230943796175173	0.0264082171931226	0.662304036861982
8743	8743	gene109254	8743	Fgfr4	-0.00909554844859105	1	0
8744	8744	gene109255	8744	Fgfrl1	0.034505650813608	0.929262554672536	0.0220713991219557
8745	8745	gene109256	8745	Fgg	0.00187765543054505	0.657705613255091	0.0731102945448102
8746	8746	gene109257	8746	Fggy	0.123824229375704	0.337361136601526	0.17836173531075
8747	8747	gene109258	8747	Fgl1	-0.0104085178728092	0.00149534824688631	0.788566938521508
8748	8748	gene109259	8748	Fgl2	-38.1165134133863	0.288465755451749	0.221697008580869
8749	8749	gene109260	8749	Fgr	-2.72492364320735	0.0448490420560342	0.365234407391174
8750	8750	gene109261	8750	Fh1	-0.400011075172474	0.877407794488967	0.0310759135556933
8751	8751	gene109262	8751	Fhad1	-0.145670869328078	0.00649304359623661	0.603853330804273
8752	8752	gene109263	8752	Fhad1os1	-0.0195055279807051	0.564542492312682	0.105879370882794
8753	8753	gene109265	8753	Fhdc1	-0.0174578788579523	1	0
8754	8754	gene109266	8754	Fhit	-0.309542061892008	0.0304655405063972	0.396374253380242
8755	8755	gene109267	8755	Fhitos	-0.0409975624175951	1	0
8756	8756	gene109268	8756	Fhl1	-0.0171677293161484	1	0
8757	8757	gene109269	8757	Fhl2	-1.90452949695901	0.833692400921358	0.0381887679161441
8758	8758	gene109270	8758	Fhl3	-0.0508361302790627	0.000598974193472215	0.656992825862512
8759	8759	gene109271	8759	Fhl4	0.0170716040944052	0.999999865486721	0
8760	8760	gene109272	8760	Fhl5	-0.0125158034363211	0.999999904884748	6.38818951110869e-16
8761	8761	gene109273	8761	Fhod1	-0.0371734338348458	1	0
8762	8762	gene109274	8762	Fhod3	-0.0345406438626415	0.999999904884748	0
8763	8763	gene109275	8763	Fibcd1	-0.239467949630008	0.840286973974995	0.0342853475957646
8764	8764	gene109277	8764	Fibp	-0.428837761912457	0.138780028417454	0.263126833870076
8765	8765	gene109278	8765	Ficd	-0.360891342513855	0.0718420344138222	0.364043877725595
8766	8766	gene109279	8766	Fig4	-1.75393382650941	0.456366213702425	0.134212027039021
8767	8767	gene109280	8767	Figla	-0.00623544011590833	1	0
8768	8768	gene109281	8768	Fign	-0.0425728984969277	1	3.64423827564887e-15
8769	8769	gene109282	8769	Fignl1	-0.44715461026677	0.00231522126293607	0.587411323467416
8770	8770	gene109283	8770	Fignl2	-0.00331715249158913	1	0
8771	8771	gene109284	8771	Filip1	0.00204979705715663	1	0
8772	8772	gene109285	8772	Filip1l	2.68720116129035	3.57237255166411e-07	0.872100828615971
8773	8773	gene109286	8773	Fip1l1	-1.35846207360609	1.27136326427525e-05	0.764809070216091
8774	8774	gene109287	8774	Firre	0.380957440429232	0.000458432165444742	0.833251045594216
8775	8775	gene109288	8775	Fis1	0.526987079301826	8.26329570537633e-07	0.912010232214555
8776	8776	gene109289	8776	Fitm1	-0.0103042790323487	0.999999865486721	0
8777	8777	gene109290	8777	Fitm2	0.119350360881615	0.24215699063976	0.411530400329133
8778	8778	gene109291	8778	Fiz1	-0.85355288680057	2.44476796475229e-06	0.84268076875693
8779	8779	gene109292	8779	Fjx1	-0.00168642462757464	0.0985256667009061	0.571017581306789
8780	8780	gene109293	8780	Fkbp10	-0.682985571504191	0.52591054424436	0.148218861774781
8781	8781	gene109294	8781	Fkbp11	0.021202632766352	0.381248227333451	0.243857949852
8782	8782	gene109295	8782	Fkbp14	-0.0914845152650112	1	0
8783	8783	gene109296	8783	Fkbp15	-0.431746286440462	1	0
8784	8784	gene109297	8784	Fkbp1a	2.74925035102218	1.05717294103067e-05	0.865250924746603
8785	8785	gene109298	8785	Fkbp1a-ps1	-0.014898268858522	1	0
8786	8786	gene109299	8786	Fkbp1a-ps2	0.00665005879530655	0.136512612801267	0.315252943527829
8787	8787	gene109300	8787	Fkbp1a-ps3	0.000649124127271804	1	0
8788	8788	gene109301	8788	Fkbp1b	-0.00868840727834401	0.503268285073271	0.114218611976677
8789	8789	gene109302	8789	Fkbp2	0.00504007538559208	1.48002035759757e-08	0.894213615607507
8790	8790	gene109303	8790	Fkbp3	3.503833708406	0.369246545555195	0.165496778268518
8791	8791	gene109304	8791	Fkbp4	-22.1206074967141	6.83418296486362e-08	0.992489896373034
8792	8792	gene109305	8792	Fkbp5	-5.80588879419043	1.32168720992377e-09	0.985267159200676
8793	8793	gene109306	8793	Fkbp6	-0.0257015321036037	0.999999904884748	0
8794	8794	gene109307	8794	Fkbp7	-0.0305298082458471	0.00990707796815412	0.561576892699751
8795	8795	gene109308	8795	Fkbp8	-1.43532106393294	0.000937082807504701	0.612291854773166
8796	8796	gene109309	8796	Fkbp9	-0.0892648399763769	0.999999865486721	7.05535315724656e-16
8797	8797	gene109310	8797	Fkbpl	-0.0727647800654385	0.218476078223739	0.221093867567117
8798	8798	gene109311	8798	Fkrp	-0.0342767871617435	0.0138900134146611	0.530081071838338
8799	8799	gene109312	8799	Fktn	-0.0629942022649497	0.0855804937357177	0.368852666517043
8800	8800	gene109313	8800	Flacc1	-0.0320763976151841	1	0
8801	8801	gene109314	8801	Flad1	-0.511448886964355	0.18150709833971	0.270373957931059
8802	8802	gene109315	8802	Flcn	-0.522397058619565	0.716310071752694	0.0665717033164276
8803	8803	gene109316	8803	Flg	-0.0256829773973783	1	0
8804	8804	gene109317	8804	Flg2	-0.00773840315631647	1	0
8805	8805	gene109318	8805	Fli1	-6.6855734367917	0.00731779768546832	0.539008435715728
8806	8806	gene109319	8806	Flicr	0.422284240507454	5.29021942943486e-06	0.821036279276329
8807	8807	gene109320	8807	Flii	-9.49136444894327	2.24163270385638e-05	0.764439804464194
8808	8808	gene109321	8808	Flna	-17.8258052204007	0.00249822831825899	0.577881408256339
8809	8809	gene109322	8809	Flnb	0.719761290434578	0.719501357523671	0.0606105958622138
8810	8810	gene109323	8810	Flnc	-0.0698421145219	1	0
8811	8811	gene109324	8811	Flot1	-0.217708697855834	1.31446071852151e-05	0.772272661954667
8812	8812	gene109325	8812	Flot2	-1.60207338405748	0.00071661054589974	0.79242229025111
8813	8813	gene109326	8813	Flrt1	0.0413829074169778	0.309451063712486	0.23072780546011
8814	8814	gene109327	8814	Flrt2	0.00391276724443065	1	0
8815	8815	gene109328	8815	Flrt3	-0.0963511826429409	0.625051075455692	0.0996335674039363
8816	8816	gene109329	8816	Flt1	-0.116174581319788	1	0
8817	8817	gene109330	8817	Flt3	-0.0440562111209066	0.862695230584695	0.0326998320563876
8818	8818	gene109331	8818	Flt3l	1.15833341129168	0.000183513544864962	0.792527264441514
8819	8819	gene109332	8819	Flt4	-0.000761864928731549	0.781718325353905	0.046277134110922
8820	8820	gene109333	8820	Flvcr1	0.929447492338619	0.00855440012640836	0.574281308086125
8821	8821	gene109334	8821	Flvcr2	-0.0202905784235155	0.0715178839960787	0.348595080033998
8822	8822	gene109335	8822	Flywch1	-0.610194328982553	0.182867158629031	0.246852945572695
8823	8823	gene109336	8823	Flywch2	0.00174625929752935	0.0451549431024592	0.378420745992165
8824	8824	gene109337	8824	Fmc1	-0.241910190702678	0.0980425093154768	0.416509336737873
8825	8825	gene109338	8825	Fmn1	0.00345843137884241	0.0391083301970711	0.484253256516915
8826	8826	gene109339	8826	Fmn2	-0.0516505217157895	0.999999865486721	0
8827	8827	gene109340	8827	Fmnl1	-3.69758936654744	1	0
8828	8828	gene109341	8828	Fmnl2	-0.0760686746852238	0.30581896148584	0.175780043954615
8829	8829	gene109342	8829	Fmnl3	-0.11093143643372	0.00223594460573663	0.689860297755238
8830	8830	gene109343	8830	Fmo1	-0.0645219429415979	1	0
8831	8831	gene109344	8831	Fmo2	-0.0389053841105035	1	0
8832	8832	gene109345	8832	Fmo3	-0.0344794568003677	0.637281251175841	0.0904429468764819
8833	8833	gene109346	8833	Fmo4	0.0250180420291545	1	0
8834	8834	gene109347	8834	Fmo5	-0.789297293374864	0.0756862358305329	0.404279751606434
8835	8835	gene109348	8835	Fmo6	-0.0285284827716677	1	0
8836	8836	gene109349	8836	Fmo9	0.036112965996913	0.0559829621305651	0.409208711928101
8837	8837	gene109350	8837	Fmod	-0.00924588936682586	1	0
8838	8838	gene109351	8838	Fmr1	-0.442123009511214	8.02433613981029e-09	0.901443487098515
8839	8839	gene109352	8839	Fmr1nb	-0.0104552146075813	0.494321567393655	0.237238854174912
8840	8840	gene109353	8840	Fn1	-0.0559013885799549	1	0
